id,Window_size,Source_port,Destination_port,First_packet_size,forward_packets,forward_total_bytes,Min_forward_inter_arrival_time_difference,Max_forward_inter_arrival_time_difference,Mean_forward_inter_arrival_time_difference,STD_forward_inter_arrival_time_difference,Mean_forward_packets,STD_forward_packets,backward_packets,backward_total_bytes,Min_backward_inter_arrival_time_difference,Max_backward_inter_arrival_time_difference,Mean_backward_inter_arrival_time_difference,STD_backward_inter_arrival_time_difference,Mean_backward_packets,STD_backward_packets,Mean_backward_TTL_value,Total_packets,Minimum_packet_size,Maximum_packet_size,Mean_packet_size,class,Maximum_backward_packet,Maximum_forward_packet,Minimum_backward_packet,Minimum_forward_packet
3142,8192,64906,443,244.0,17,1166,0.0053169999991951045,10.041132000000287,4.191323249999982,4.772623522567213,68.58823529411765,121.40637278553864,20,6930,5.000000055588316e-05,9535.663194,480.13515135,2131.4549772990367,346.5,570.6060028831766,64.0,37,20,1440,218.8108108108108,normal,1440.0,478.0,20.0,20.0
3143,8192,64907,443,209.0,12,1976,0.00901499999963562,10.00654299999951,1.1107016363636253,2.9667534235148696,164.66666666666666,402.6124537055304,16,7148,3.6999999792897136e-05,9535.672848,596.7414309999998,2383.716325974548,446.75,608.6284580924556,64.0,28,20,1440,325.85714285714283,normal,1440.0,1428.0,20.0,20.0
3144,8192,64908,443,243.0,12,1046,0.004582999999911408,10.02094500000021,2.91414199999996,4.512204738900552,87.16666666666669,137.46525731870204,13,3548,7.899999945948366e-05,9535.685137,735.9766532307692,2643.986754239216,272.9230769230769,524.9268935668505,64.0,25,20,1440,183.76,normal,1440.0,463.0,20.0,20.0
3145,8192,64909,443,537.0,8,771,0.00035599999864643905,8.564118000000235,1.290793857142749,3.208316148759681,96.375,179.01710812098378,9,367,4.70000013592653e-05,9537.503227,1060.7229467777775,3178.793848944478,40.77777777777778,50.243849817111396,85.22222222222223,17,20,537,66.94117647058823,normal,172.0,537.0,20.0,20.0
3146,8192,64910,443,537.0,22,1875,0.00177100000109931,10.124089000000822,6.2382120952380715,4.912011023787421,85.22727272727273,199.61270400886715,23,1812,0.0014929999997548293,9537.525327,420.36903295652166,1987.476265658352,78.78260869565217,243.25743126493103,72.30434782608695,45,20,1185,81.93333333333334,normal,1185.0,832.0,20.0,20.0
3147,8192,64911,443,221.0,5,313,0.019489999998768333,0.2750940000005357,0.12430099999983213,0.11627064980829672,62.6,88.70062006547644,4,84,0.022861999999804542,9537.599741,2384.5212545000004,4768.71899220075,21.0,2.0,64.0,9,20,221,44.111111111111114,normal,24.0,221.0,20.0,20.0
3148,8192,64912,443,221.0,5,313,0.03227200000037556,2.28374199999962,0.6663752499998736,1.0829586295000042,62.6,88.70062006547644,4,84,0.05846999999994296,9537.623428,2385.06576975,4768.371880003462,21.0,2.0,64.0,9,20,221,44.111111111111114,normal,24.0,221.0,20.0,20.0
3149,8192,64913,443,249.0,10,804,0.0011620000004768376,7.848508999999468,0.9862779999999072,2.576843222627953,80.4,117.259635946144,11,4791,5.599999894911888e-05,9537.65812,867.8630010909093,2875.4467474979992,435.54545454545456,649.2104995510106,64.0,21,20,1440,266.42857142857144,normal,1440.0,346.0,20.0,20.0
3150,8192,64914,443,249.0,24,4123,0.0,11.193218999998862,5.512825260869527,4.937756935529923,171.79166666666666,411.26104892430396,26,5981,5.400000009103678e-05,9537.658068,371.70857426923067,1869.5005802130256,230.0384615384616,477.3325449427668,64.0,50,20,1480,202.08,normal,1440.0,1480.0,20.0,20.0
3151,8192,64915,443,537.0,10,886,0.0007560000012745147,7.042133999999352,0.9196448888887973,2.3006728613944003,88.6,162.347501092906,12,3880,4.5000000682193786e-05,9537.685855,795.4928601666667,2753.0776009920746,323.3333333333333,543.2060271009407,79.91666666666667,22,20,1440,216.63636363636363,normal,1440.0,537.0,20.0,20.0
3152,8192,64916,443,537.0,14,2304,0.0022449999996752013,9.721142000000327,1.7893517692307517,2.9049787530911715,164.57142857142858,218.0782196600796,16,4807,0.00021799999922222923,9537.683619,597.5563129375,2384.0355716664103,300.4375,481.6527059683841,64.0,30,20,1440,237.03333333333333,normal,1440.0,537.0,20.0,20.0
3153,8192,64917,80,443.0,5,535,0.07551299999977346,0.4857090000004973,0.2370327499997984,0.17580724531251846,107.0,187.9015699774752,5,2672,0.00010400000064691992,9538.092766,1907.7705417999998,4265.479801934679,534.4,584.332781897439,64.0,10,20,1440,320.7,normal,1440.0,443.0,20.0,20.0
3154,8192,64918,443,210.0,11,966,0.009261999999580441,2.672891000000164,0.6635553000000073,0.8334550572927933,87.81818181818181,132.75979676228656,12,4822,8.200000047509093e-05,9544.034126999999,795.8858427499997,2754.9523498611584,401.83333333333326,597.4105993723448,64.0,23,20,1440,251.65217391304347,normal,1440.0,438.0,20.0,20.0
3155,8192,64919,80,20.0,4,92,0.020646999999371474,7.596690000000308,2.546759000000141,4.373368683638994,23.0,6.0,3,64,0.010598999999274385,9544.003567,3183.875696,5508.03361921766,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3156,8192,64920,80,20.0,4,92,0.019808999999440857,6.572487000001272,2.206318333333305,3.781214533713984,23.0,6.0,3,64,0.0047909999993862576,9544.006947,3183.534771,5508.331469326908,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3157,8192,64921,443,210.0,9,508,0.0076140000001032595,3.1425100000014936,0.6165337499999168,1.047907934332869,56.444444444444436,70.8574468759479,11,4590,6.000000030326191e-05,9545.59843,868.2270081818183,2877.958679184244,417.27272727272725,611.5436355500874,64.0,20,20,1440,254.9,normal,1440.0,210.0,20.0,20.0
3158,8192,64922,80,443.0,17,786,0.0046230000007199115,11.774930999999926,7.487274687500077,4.8701932092879066,46.235294117647065,102.28118681590759,17,2188,8.999999954539817e-05,9546.664517000001,568.6148825882352,2313.5952536948403,128.70588235294122,353.1380333357415,64.0,34,20,1440,87.47058823529413,normal,1440.0,443.0,20.0,20.0
3159,8192,64923,443,243.0,8,1006,0.015403999999762162,0.3023109999994631,0.17024885714272384,0.12190525061473327,125.75,198.78541912610908,10,2006,0.00010400000064691992,9546.712039,954.7853655,3018.895310908263,200.6,441.2918409498287,64.0,18,20,1440,167.33333333333334,normal,1440.0,580.0,20.0,20.0
3160,8192,64924,80,443.0,17,786,0.005147000001670675,10.08277100000123,7.4871915625000165,4.447784104430553,46.235294117647065,102.28118681590759,17,2188,7.400000140478369e-05,9546.672328,568.6151168823529,2313.5964031046688,128.70588235294122,353.1380333357415,64.0,34,20,1440,87.47058823529413,normal,1440.0,443.0,20.0,20.0
3161,8192,64925,80,20.0,4,92,0.021471000000019558,5.945954999999231,1.997224000000036,3.419701640190593,23.0,6.0,3,64,0.011487000001579872,9546.717402,3184.228460000001,5510.077856852147,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3162,8192,64926,443,253.0,11,1217,0.00041199999941454735,4.765566000000035,0.7272571999999855,1.4559022302417397,110.63636363636364,170.5222992615762,13,6213,4.3000000005122274e-05,9662.291922,743.7985014615385,2679.674118401965,477.92307692307685,618.0800192988042,64.0,24,20,1440,309.5833333333333,normal,1440.0,569.0,20.0,20.0
3163,8192,64927,443,207.0,19,1078,0.00035600000046542846,9.618527000000539,0.6191782222222173,2.248761913144968,56.73684210526316,95.59047029749307,34,30336,3.000000106112566e-05,9668.772566,284.70035997058824,1658.124303801031,892.2352941176471,657.0580463645013,64.0,53,20,1440,592.7169811320755,normal,1440.0,393.0,20.0,20.0
3164,8192,64928,80,448.0,33,2833,0.00314299999990908,10.107076000000236,7.172632062499987,4.290958394614783,85.84848484848484,155.42243266580783,34,5134,0.00511000000005879,9669.203275,291.13852041176466,1657.0677546597058,151.0,319.89780565143934,64.0,67,20,910,118.91044776119404,normal,910.0,448.0,20.0,20.0
3165,8192,64929,443,218.0,33,1459,0.0015929999990476065,10.992205000000467,4.108353312500015,5.009851016587978,44.21212121212121,81.63399934148056,51,30295,0.0,9675.898079,192.30074343137244,1354.5358147958236,594.0196078431372,677.5214089664203,67.74509803921569,84,20,1440,378.0238095238095,normal,1440.0,440.0,20.0,20.0
3166,8192,64930,443,218.0,24,1273,0.0004060000010213116,10.424856999999976,5.71438143478261,5.057976636729284,53.04166666666666,93.5741878040542,32,14267,2.9999999242136248e-05,9675.922773,306.47920659375,1709.7354192986081,445.84375,630.1985918113178,64.0,56,20,1440,277.5,normal,1440.0,434.0,20.0,20.0
3167,8192,64931,443,218.0,57,1935,0.0004779999999300344,10.115947000000233,2.3463488035714426,4.254170129305996,33.94736842105263,62.41635003650647,129,104209,2.700000004551839e-05,9675.928875,76.02562493023254,851.8330284530014,807.8217054263566,671.9211664326357,65.48062015503876,186,20,1440,570.6666666666666,normal,1440.0,436.0,20.0,20.0
3168,8192,64932,443,218.0,94,4041,0.00039400000059686136,10.106953000000429,1.5007167741935528,3.4768278641936896,42.98936170212766,83.01839343814456,244,252883,2.9000000722589906e-05,9675.92958,40.22736996311475,619.4052931585479,1036.405737704918,609.1791780038493,64.0,338,20,1440,760.130177514793,normal,1440.0,380.0,20.0,20.0
3169,8192,64933,443,218.0,59,3789,0.0014009999995323597,11.211391000000727,2.40505849999998,4.2615332957175,64.22033898305085,115.80171337494434,93,69009,2.200000017182901e-05,9675.932279999999,105.54200533333334,1003.1965195668677,742.0322580645161,672.6205153307168,64.0,152,20,1440,478.93421052631584,normal,1440.0,474.0,20.0,20.0
3170,8192,64934,443,218.0,96,4416,0.0003780000006372575,10.898333000001005,1.4691647578947404,3.4992995404190497,46.0,88.15512642943389,219,185394,2.700000004551839e-05,9675.944837000001,44.81958392694065,653.8009640497883,846.5479452054794,667.9959081021165,64.87214611872146,315,20,1440,602.5714285714286,normal,1440.0,377.0,20.0,20.0
3171,8192,64935,443,218.0,61,2003,0.0006020000000717117,10.121519000000262,2.2063120333333246,4.129714066749194,32.83606557377049,59.07091228003532,123,99370,3.099999958067201e-05,9675.959775,79.74245756097561,872.359513455727,807.8861788617886,664.2688104316869,65.55284552845528,184,20,1440,550.9402173913044,normal,1440.0,424.0,20.0,20.0
3172,8192,64936,443,218.0,99,4025,0.00032900000041991007,11.019631999999547,1.4451245000000013,3.4606883945591638,40.65656565656565,85.00950266403734,231,210352,2.89999989036005e-05,9675.966023,42.500318930735936,636.5957108064168,910.6147186147186,658.0592371576494,64.82683982683983,330,20,1440,649.6272727272727,normal,1440.0,443.0,20.0,20.0
3173,8192,64937,443,537.0,9,791,0.0008660000003146706,5.493341999999757,0.8190942500000347,1.8972533859668848,87.88888888888891,169.37934086278386,9,375,0.0011300000005576294,9676.61684,1075.9055235555556,3225.267234295116,41.66666666666666,52.858301145610035,85.22222222222223,18,20,537,64.77777777777777,normal,180.0,537.0,20.0,20.0
3174,8192,64938,443,537.0,7,751,0.0035979999993287493,7.827053999999407,1.5219084999998809,3.110236428443725,107.28571428571428,190.4658449571421,7,335,7.999999979801942e-05,9676.639801000001,1383.675887285714,3656.8544627191773,47.85714285714285,59.36449155128727,64.0,14,20,537,77.57142857142857,normal,180.0,537.0,20.0,20.0
3175,8192,64939,443,537.0,9,791,0.0008589999997639097,7.8278490000011525,1.1388753749999978,2.7221073349978706,87.88888888888891,169.37934086278386,9,375,0.0014950000004319008,9676.639743000002,1076.1910012222222,3225.1692845436155,41.66666666666666,52.858301145610035,85.22222222222223,18,20,537,64.77777777777777,normal,180.0,537.0,20.0,20.0
3176,8192,64940,443,537.0,36,2763,0.0015940000012051314,11.211142999998627,3.881565142857185,4.9453917654688055,76.75,137.23647474341504,57,32557,2.89999989036005e-05,9679.643133,172.2013538070175,1281.7859705714916,571.1754385964913,661.1569438385753,67.35087719298245,93,20,1440,379.7849462365592,normal,1440.0,537.0,20.0,20.0
3177,8192,64941,443,537.0,63,3299,0.0007220000006782358,10.104406000000381,2.190278822580636,4.083761534854143,52.36507936507937,106.6781867819014,129,101034,0.0,9679.643026,76.08855994573643,852.1570333264841,783.2093023255812,685.7501899655522,65.48062015503876,192,20,1440,543.4010416666666,normal,1440.0,537.0,20.0,20.0
3178,8192,64942,443,537.0,54,3132,0.0006379999995260732,10.119284999998854,2.5637367358490595,4.321992514071361,58.0,115.15616959688444,100,70518,0.0,9679.649062,98.15508193,967.833590761834,705.18,690.0056123326136,65.91,154,20,1440,478.24675324675326,normal,1440.0,537.0,20.0,20.0
3179,8192,64943,443,244.0,23,2487,0.0007069999992381781,67.93919900000037,9.484280272727283,23.321345020714393,108.1304347826087,214.92647883485145,27,6228,5.000000055588316e-05,9683.069993000001,366.3586562962963,1862.0853402956823,230.66666666666663,413.84324419909376,64.0,50,20,1440,174.3,normal,1440.0,1039.0,20.0,20.0
3180,8192,64944,443,537.0,47,2994,3.000000106112566e-05,10.184717000000092,2.859001195652166,4.534243218819719,63.70212765957447,119.26111558687865,96,78888,2.700000004551839e-05,9686.075965,102.26633251041666,988.4456814686232,821.75,661.4681756278386,65.98958333333333,143,20,1440,572.6013986013986,normal,1440.0,537.0,20.0,20.0
3181,8192,64945,443,537.0,25,1516,0.00034299999970244244,10.104084000000512,5.479129166666706,5.064018091399231,60.64,119.63168476620231,29,7646,3.80000001314329e-05,9686.092968,338.53678768965517,1797.7972619578795,263.6551724137931,513.4378718753245,70.58620689655173,54,20,1440,169.66666666666666,normal,1440.0,537.0,20.0,20.0
3182,8192,64946,443,537.0,28,1951,0.0011219999996683327,10.101420999999393,4.886169777777805,5.060344960067283,69.67857142857143,129.75933665727277,37,14259,3.100000139966141e-05,9687.102033,265.37867537837843,1591.9546449700292,385.3783783783784,594.6807430766412,69.16216216216216,65,20,1440,249.38461538461544,normal,1440.0,537.0,20.0,20.0
3183,8192,64947,443,242.0,11,611,0.0008379999999306165,5.6392610000002605,0.6338972999999897,1.762359291408398,55.54545454545455,72.36485837250514,14,6057,4.6999999540275894e-05,9711.152884000001,694.105414,2595.2852585728856,432.6428571428572,619.7830398482331,77.64285714285714,25,20,1440,266.72,normal,1440.0,242.0,20.0,20.0
3184,8192,64948,443,537.0,103,6331,0.0010270000002492454,63.40626799999882,0.7557068333333375,6.310052667722412,61.46601941747573,81.46102346400725,242,237980,0.0,9715.393557,40.46472126446282,624.5221512441939,983.388429752066,607.716552894731,64.0,345,20,1440,708.1478260869568,normal,1440.0,537.0,20.0,20.0
3185,8192,64949,443,220.0,26,3559,0.014583000000129687,10.098595999999816,4.808105199999991,4.670811438668804,136.88461538461542,293.1322332222203,27,5841,5.899999996472616e-05,9735.142665000001,365.00870474074065,1872.6458572371048,216.33333333333331,407.1641135765962,64.0,53,20,1440,177.35849056603774,normal,1440.0,1014.0,20.0,20.0
3186,8192,64950,443,537.0,153,28553,0.0005380000002332963,70.57117000000108,10.9661453881579,21.403010843077823,186.62091503267968,252.71176650109626,201,15643,8.399999933317304e-05,9736.312773,56.7320432437811,686.4278180191543,77.82587064676616,106.17247537550956,64.0,354,20,963,124.84745762711864,normal,663.0,963.0,20.0,20.0
3187,8192,64951,443,537.0,25,5654,0.0,67.93771500000003,8.765698666666669,22.40221247238683,226.16,434.01456196768333,30,2053,3.199999991920777e-05,9737.671805,331.6001526,1776.6393760804349,68.43333333333334,153.0642604140233,70.36666666666666,55,20,1480,140.12727272727273,normal,862.0,1480.0,20.0,20.0
3188,8192,64952,443,212.0,19,1126,0.0008939999988797354,68.40445499999987,11.404594500000005,25.49688670841583,59.26315789473684,58.22928063102804,22,4950,8.100000013655517e-05,9756.70156,452.8166563636364,2078.183018384716,225.0,468.4338648243589,72.68181818181819,41,20,1440,148.1951219512195,normal,1440.0,212.0,20.0,20.0
3189,8192,64953,443,239.0,12,1709,0.002711000000999775,9.99547000000166,1.121643363636229,2.9755217686203883,142.41666666666666,319.18859011657366,21,13716,3.80000001314329e-05,9772.641746,465.94594580952383,2132.433010262002,653.1428571428571,662.7213053549949,64.0,33,20,1440,467.4242424242424,normal,1440.0,1132.0,20.0,20.0
3190,8192,64954,443,211.0,13,620,0.00035899999966204627,5.326804999998785,0.5237980833333798,1.517411278601557,47.69230769230769,60.202968663492314,18,11075,3.199999991920777e-05,9795.005925,544.5104395000002,2308.6196939497145,615.2777777777778,696.9435630417712,106.44444444444444,31,20,1440,377.258064516129,normal,1440.0,211.0,20.0,20.0
3191,8192,64955,443,211.0,17,8436,0.0,9.795592999998917,0.6946726875000877,2.429742476901521,496.2352941176471,664.198627051028,21,7022,4.200000148557592e-05,9795.004778,466.95323919047615,2137.3262142540307,334.38095238095235,524.8267786794493,64.0,38,20,1480,406.7894736842105,normal,1440.0,1480.0,20.0,20.0
3192,8192,64956,80,20.0,4,92,0.013163999999960652,5.663194000000657,1.896947333333325,3.2616653570280776,23.0,6.0,3,64,0.011077000001023407,9795.391784,3267.0230153333337,5653.733905998614,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3193,8192,64957,443,253.0,9,1118,0.0011219999996683327,4.798853000000236,0.7299027500000648,1.6562630062324712,124.22222222222223,188.5243868692972,9,1024,0.000525999999808846,9804.444821,1090.012194111111,3267.9126433958254,113.77777777777777,220.74576880303832,64.0,18,20,681,119.0,normal,681.0,585.0,20.0,20.0
3194,8192,64958,80,368.0,17,711,0.0028989999991608784,10.080909999998767,7.510419812500004,4.353351094364238,41.8235294117647,84.09907497567798,16,851,0.0058339999995951075,9807.07483,620.452152,2449.76916271247,53.1875,131.68711339130087,64.0,33,20,547,47.33333333333334,normal,547.0,368.0,20.0,20.0
3195,8192,64959,80,372.0,41,1995,0.0015309999998862622,10.111297999999806,3.9194432249999855,4.840878927837758,48.65853658536585,100.99470524638843,81,59235,0.0,9809.351085,123.03847844444445,1089.7171969656176,731.2962962962962,668.5925972601784,64.0,122,20,1440,501.8852459016394,normal,1440.0,420.0,20.0,20.0
3196,8192,64960,80,297.0,56,2896,0.0015309999998862622,10.109215999998924,2.8383058545454496,4.34083682764987,51.714285714285715,91.374099032636,116,94355,3.099999958067201e-05,9811.151454,85.92447943965517,910.8225430760484,813.4051724137931,659.8251544218333,64.0,172,20,1440,565.4127906976744,normal,1440.0,372.0,20.0,20.0
3197,8192,64961,80,366.0,61,3026,0.0015110000003915047,10.1200319999989,2.421909800000018,4.203489463004448,49.60655737704918,98.49302491183909,177,180243,2.9000000722589906e-05,9811.151918000001,56.25119750282486,737.3941911742893,1018.3220338983052,608.136659675516,64.0,238,20,1440,770.0378151260504,normal,1440.0,386.0,20.0,20.0
3198,8192,64962,80,372.0,17,715,0.009417999999641323,10.096449999999095,7.511663937499975,4.327914244838564,42.058823529411775,85.06870061032677,17,2221,9.099999988393392e-05,9811.15506,584.1962555882352,2377.736553783407,130.64705882352942,355.0649484912004,64.0,34,20,1440,86.35294117647058,normal,1440.0,372.0,20.0,20.0
3199,8192,64963,80,333.0,251,19818,0.0,10.765443999998753,1.3230883640000028,3.2637028507951285,78.95617529880478,261.426337754468,866,938002,0.0,9811.18059,11.711254699769055,333.38964246285605,1083.1431870669746,588.366214695532,64.0,1117,20,1480,857.4932855863922,normal,1440.0,1480.0,20.0,20.0
3200,8192,64964,80,333.0,315,19563,0.0,10.76907399999982,1.053377156050953,2.95439604115167,62.10476190476191,220.3488515480077,1058,1228222,0.0,9811.183053,9.585952719281662,301.6278351814732,1160.890359168242,541.3848437011096,64.0,1373,20,1480,908.8018936635106,normal,1440.0,1480.0,20.0,20.0
3201,8192,64965,80,332.0,389,21354,0.0,10.764800000000832,0.8522754046391747,2.684677160601283,54.894601542416446,199.46209028402438,1500,1700553,0.0,9811.278076,6.761301460666669,253.32436931886485,1133.702,553.4469811131587,64.0,1889,20,1480,911.5442032821601,normal,1440.0,1480.0,20.0,20.0
3202,8192,64966,443,244.0,27,1652,0.00046899999870220194,68.49220200000129,7.945783653846145,21.627008307369227,61.185185185185176,77.40156877610976,41,21729,1.700000029813964e-05,9811.291199,244.33804978048786,1531.5604332499715,529.9756097560977,648.2457669666992,64.0,68,20,1440,343.8382352941177,normal,1440.0,341.0,20.0,20.0
3203,8192,64967,80,309.0,43,1452,0.0011379999996279366,10.092946999999183,3.390680476190504,4.704699813210215,33.76744186046512,60.318929039257384,138,149356,2.89999989036005e-05,9811.812986,72.13199659420289,835.1539423874741,1082.2898550724638,590.8118032873315,64.0,181,20,1440,833.1933701657457,normal,1440.0,309.0,20.0,20.0
3204,8192,64968,80,330.0,25,1116,0.001999000000068918,10.115722000000462,5.800909208333375,4.899027111725029,44.64,81.65980243261265,36,26134,2.9000000722589906e-05,9811.861882,276.4187355277778,1634.6544919113649,725.9444444444445,715.9430521824022,64.0,61,20,1440,446.7213114754098,normal,1440.0,330.0,20.0,20.0
3205,8192,64969,443,212.0,11,757,0.001081000000340282,2.91012899999987,0.3728439000000435,0.8975709305123609,68.81818181818181,70.06256943877834,15,4202,5.499999861058314e-05,9812.413378,654.4077220666667,2533.4860642495864,280.1333333333333,502.021892901476,64.0,26,20,1440,190.73076923076923,normal,1440.0,212.0,20.0,20.0
3206,8192,64970,80,20.0,4,92,0.007593000000269967,6.842443000001367,2.287487333333653,3.944708060611519,23.0,6.0,3,64,0.0054650000001856824,9812.908451000001,3273.253354333333,5663.50847851853,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3207,8192,64971,80,350.0,205,17070,0.0,10.767445000001317,1.6129100441176425,3.5405103992546474,83.26829268292683,270.31519586802517,661,721023,2.89999989036005e-05,9812.908389,15.343318470499243,381.6643177189946,1090.8063540090773,580.0656613999167,64.0,866,20,1480,852.3013856812931,normal,1440.0,1480.0,20.0,20.0
3208,8192,64972,80,350.0,277,20023,0.0,10.764955999999074,1.1920850688405848,3.1094438593468254,72.28519855595668,249.0036993301977,1004,1115956,2.099999983329326e-05,9812.909049,10.101511424302787,309.68707542449835,1111.509960159363,568.9247163744018,64.0,1281,20,1480,886.7907884465262,normal,1440.0,1480.0,20.0,20.0
3209,8192,64973,80,332.0,227,17109,0.0,10.768360000000026,1.4558809115044269,3.410383981541341,75.37004405286343,256.7822233900024,795,877730,0.0,9812.908954,12.757147238993714,348.01867786696954,1104.062893081761,579.0258548837533,64.0,1022,20,1480,875.5763209393347,normal,1440.0,1480.0,20.0,20.0
3210,8192,64974,80,427.0,62,2124,0.0003300000007584458,10.317092000001141,2.019101327868857,3.993201207707938,34.25806451612903,76.74909845871336,226,275278,0.0,9818.090973999999,43.987829902654866,653.0571589499623,1218.0442477876104,495.7673090272273,64.0,288,20,1440,963.2013888888887,normal,1440.0,474.0,20.0,20.0
3211,8192,64975,80,417.0,39,1200,0.0011070000000472646,10.110087999999447,3.165052,4.687176595214673,30.76923076923077,63.50319574986242,103,88350,2.9000000722589906e-05,9818.093859999999,96.48891851456312,967.2946875983876,857.766990291262,668.2626612267608,64.0,142,20,1440,630.6338028169014,normal,1440.0,417.0,20.0,20.0
3212,8192,64976,80,20.0,4,92,0.01086099999884027,6.798961000000419,2.2754389999997024,3.917485979407821,23.0,6.0,3,64,0.013676000000486964,9818.113631999999,3274.976714666667,5666.523807626783,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3213,8192,64977,80,20.0,4,92,0.008922000000893604,5.79366200000004,1.9383670000000468,3.3387838929429017,23.0,6.0,3,64,0.010029999999460415,9818.115509000001,3274.6404346666664,5666.816381796623,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3214,8192,64978,80,400.0,45,2630,0.0012850000002799784,10.109244999999646,4.650874772727257,4.798950870648331,58.444444444444436,122.36802827305156,73,52979,3.200000173819717e-05,9830.960454,137.4738907260274,1150.3025722360726,725.7397260273973,680.4708546986918,64.0,118,20,1440,471.2627118644068,normal,1440.0,460.0,20.0,20.0
3215,8192,64979,80,291.0,17,634,0.0049920000001293366,10.25934799999959,7.504424312499964,4.420245799672621,37.29411764705883,65.43676786207655,17,2153,9.099999988393392e-05,9831.508576,585.3865614705883,2382.6749516672344,126.64705882352942,351.28210550362337,64.0,34,20,1440,81.97058823529412,normal,1440.0,291.0,20.0,20.0
3216,8192,64980,80,20.0,4,92,0.007406999999147956,6.037739999999758,2.019364666666661,3.4800162230304204,23.0,6.0,3,64,0.009696999999505351,9831.510228000001,3279.186889,5674.479266635752,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3217,8192,64981,80,611.0,38,3452,0.003419000000576489,10.87814199999957,7.743056405405426,4.024842735259283,90.84210526315788,206.50574578954632,37,2660,0.02175100000022212,9832.578609,273.4875211081081,1615.1624484872234,71.89189189189189,150.7525167992937,64.0,75,20,725,81.49333333333334,normal,499.0,725.0,20.0,20.0
3218,8192,64982,80,374.0,19,757,0.0017360000001644946,10.099260000000866,6.7130508888889775,4.823829315750678,39.8421052631579,80.96313506631324,21,8700,4.6999999540275894e-05,9833.224712000001,474.00244833333335,2144.4728387006753,414.28571428571433,640.3243820796724,64.0,40,20,1440,236.425,normal,1440.0,374.0,20.0,20.0
3219,8192,64983,80,20.0,4,92,0.0077490000003308515,6.348156000000018,2.1914416666665297,3.601361007211743,23.0,6.0,3,64,0.2156580000009853,9833.224798000001,3279.930643,5675.320045911447,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3220,8192,64984,80,306.0,27,849,0.0016569999988860218,10.100615999999716,4.607874461538462,5.041832747410131,31.44444444444445,54.91765397346028,65,63229,2.9999999242136248e-05,9834.432526,153.14200092307692,1219.5852439576038,972.753846153846,640.4397910510703,64.0,92,20,1440,696.5,normal,1440.0,306.0,20.0,20.0
3221,8192,64985,80,315.0,18,678,0.0016859999996086115,10.116844000000127,7.0957428823529725,4.690334904100338,37.66666666666666,69.2658985784661,19,4436,8.199999865610152e-05,9835.202571,523.990808631579,2254.8177630120967,233.4736842105264,495.3992069725242,64.0,37,20,1440,138.21621621621622,normal,1440.0,315.0,20.0,20.0
3222,8192,64986,80,315.0,52,1358,0.0008809999999357386,10.148713999999018,2.3656459215686203,4.2674201940974745,26.115384615384606,40.881298205737366,240,292933,2.89999989036005e-05,9835.202476999999,41.48269184583333,634.8307472670448,1220.5541666666666,495.5920313007892,64.0,292,20,1440,1007.8458904109588,normal,1440.0,315.0,20.0,20.0
3223,8192,64987,80,20.0,4,92,0.008835000000544824,6.417429999999513,2.1451853333334534,3.699872419540496,23.0,6.0,3,64,0.005868000000191387,9835.206326000001,3280.544055000001,5676.504945856427,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3224,8192,64988,80,20.0,4,92,0.008329000000230735,6.419512999998915,2.150234666666317,3.6973106330980117,23.0,6.0,3,64,0.021015000000261352,9835.20846,3280.550235666667,5676.501437422514,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3225,8192,64989,80,20.0,4,92,0.007823999998436193,6.7093690000001525,2.2449083333328117,3.866339398511317,23.0,6.0,3,64,0.005473999999594525,9835.930853,3280.883436,5676.838577091594,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3226,8192,64990,80,308.0,19,1413,0.009095999999772177,10.162007999999332,6.957056999999925,4.487825293767674,74.36842105263158,174.51845191405846,19,1386,0.012436999999408728,9835.936482,524.2711968947368,2254.9269120541544,72.94736842105263,136.5839073342466,64.0,38,20,742,73.65789473684211,normal,512.0,742.0,20.0,20.0
